,child,parent,lambda_val,child_size,x,y,z
10900,3732,11340,23.666320246400623,1,7.485949039459228,-3.583372592926025,-6.406216144561768
10901,8043,11323,11.729171525512543,1,21.393945693969727,-0.550765335559845,-0.55977863073349
10902,8766,11342,11.941193087970627,1,6.05238151550293,-5.593307971954346,3.1325511932373047
10903,2677,11287,19.79004019858584,1,5.300411224365234,-5.517517566680908,3.013193845748901
10904,5567,11350,11.041426805179936,1,7.347141742706298,-4.27339744567871,-6.258727550506592
10905,8645,11351,10.937942466100665,1,7.429637432098387,-4.298698425292969,-6.3219566345214835
10906,6992,11349,11.291530807824376,1,7.406991481781005,-4.5975327491760245,-6.442695140838623
10907,9594,11336,14.34321543741481,1,7.381057262420654,-3.9854040145874015,-6.448354244232178
10908,5026,11340,24.044610655242597,1,7.473489284515379,-3.6462352275848393,-6.404258728027343
10909,11352,11323,11.731519257129793,257,0.4971996856570708,-0.009120465020725235,-0.017002088550463725
10910,11353,11323,11.731519257129793,34,21.346145068897922,-0.7207326959161198,-0.6686220344375161
10911,10030,11342,11.949424061654254,1,5.873463153839112,-5.652061939239502,3.0304024219512935
10912,340,11287,20.091910912787316,1,5.285059928894042,-5.56682252883911,2.977361917495727
10913,3725,11350,11.564786804964537,1,7.370303153991699,-4.203455448150635,-6.311398506164552
10914,8569,11350,11.564786804964537,1,7.353458881378173,-4.186197280883789,-6.290174961090088
10915,9243,11350,11.564786804964537,1,7.368013858795166,-4.264183521270752,-6.265596866607666
10916,3733,11350,11.564786804964537,1,7.376083850860595,-4.277261734008789,-6.272964000701903
10917,3858,11350,11.564786804964537,1,7.361074924468993,-4.235738277435304,-6.268895626068115
10918,5488,11351,11.833982837126417,1,7.488736629486085,-4.288763046264648,-6.344201087951659
10919,4868,11349,11.333445724657555,1,7.164834022521973,-4.607364177703858,-6.365178585052489
10920,804,11336,14.889313997902857,1,7.4496164321899405,-3.9331345558166495,-6.456141948699951
10921,2839,11340,25.71795877871715,1,7.4530129432678205,-3.595174551010132,-6.382523536682128
10922,3403,11352,11.731519257129793,1,21.28972625732422,-0.6251415610313416,-0.7157095074653625
10923,10018,11353,12.026443777608739,1,21.344114303588867,-0.6092462539672852,-0.6548554301261902
10924,3863,11342,12.009746347980483,1,6.040683746337891,-5.540235996246338,3.067773342132568
10925,1807,11287,20.263951864786613,1,5.257026195526123,-5.562009334564209,2.876009464263916
10926,3810,11351,12.739140651376678,1,7.49551582336426,-4.287398338317871,-6.428420066833496
10927,774,11349,11.787757193681706,1,6.987242698669434,-4.597508430480957,-6.317028522491454
10928,10276,11336,15.767044449925486,1,7.4149742126464835,-3.915339469909668,-6.3912882804870605
10929,9714,11340,30.622862240658133,1,7.447607517242431,-3.6461136341094966,-6.400864124298097
10930,9303,11352,11.778484220779552,1,21.43726348876953,-0.41280889511108404,-0.9772534966468812
10931,1385,11353,12.22513311783129,1,21.238710403442383,-0.6252435445785522,-0.6213824152946472
